Source,Target
LattesID_659299380542839,LattesID_9622051867672434
LattesID_1214312180610688,LattesID_9622051867672434
LattesID_7008131394082394,LattesID_9622051867672434
LattesID_5230351748274159,LattesID_9622051867672434
LattesID_1142751281094753,LattesID_9622051867672434
LattesID_3488706106941586,LattesID_9622051867672434
LattesID_6344884902408613,LattesID_9622051867672434
LattesID_2293754319876123,LattesID_9622051867672434
LattesID_5948064802257396,LattesID_9622051867672434
LattesID_971771814041488,LattesID_9652943228276515
LattesID_6320169192727690,LattesID_9652943228276515
LattesID_6958072282281941,LattesID_9652943228276515
LattesID_6040782159395533,LattesID_9652943228276515
LattesID_6187923145012816,LattesID_9641410305939013
LattesID_2197143644872578,LattesID_9641410305939013
LattesID_436276422477442,LattesID_9641410305939013
LattesID_8075601016815261,LattesID_9641410305939013
LattesID_5354300065767652,LattesID_9641410305939013
LattesID_463138994607297,LattesID_9634300916430828
LattesID_9611439208194168,LattesID_9634300916430828
LattesID_401989859760493,LattesID_9634300916430828
LattesID_5469188517851187,LattesID_9634300916430828
LattesID_627226844865013,LattesID_9634300916430828
LattesID_8554476825739549,LattesID_9634300916430828
LattesID_3068492598123226,LattesID_9634300916430828
LattesID_5368200033792026,LattesID_9634300916430828
LattesID_980882897142417,LattesID_9634300916430828
LattesID_3888756458885705,LattesID_9634300916430828
LattesID_1335750205104453,LattesID_9634300916430828
LattesID_2283319786776203,LattesID_9733090611396955
LattesID_2382403231406668,LattesID_9733090611396955
LattesID_1207650420835782,LattesID_9733090611396955
LattesID_5362180348189116,LattesID_9733090611396955
LattesID_1150225502033696,LattesID_9733090611396955
LattesID_7375746476083634,LattesID_9733090611396955
LattesID_6417732961850940,LattesID_9733090611396955
LattesID_1686238377333532,LattesID_9733090611396955
LattesID_8169695589750514,LattesID_9733090611396955
LattesID_5144013072360048,LattesID_9733090611396955
LattesID_5961504642771917,LattesID_9733090611396955
LattesID_3484548313432068,LattesID_9733090611396955
LattesID_2364368214988910,LattesID_9733090611396955
LattesID_5059482037227741,LattesID_9790998212635563
LattesID_1918353673544040,LattesID_9790998212635563
LattesID_4412736789014035,LattesID_9790998212635563
LattesID_7702439408587682,LattesID_9790998212635563
LattesID_1641670299501298,LattesID_9790998212635563
LattesID_768350409783132,LattesID_9790998212635563
LattesID_645500414933682,LattesID_9790998212635563
LattesID_6459745693151939,LattesID_9790998212635563
LattesID_519511420871444,LattesID_9790998212635563
LattesID_1100477626053172,LattesID_9790998212635563
LattesID_9073242227835938,LattesID_9790998212635563
LattesID_3133254516918719,LattesID_9790998212635563
LattesID_3095950505651124,LattesID_9790998212635563
LattesID_6812106779864573,LattesID_9790998212635563
LattesID_4278066208978876,LattesID_9790998212635563
LattesID_1344193741321270,LattesID_9790998212635563
LattesID_9986296446855372,LattesID_9790998212635563
LattesID_1489171168498852,LattesID_9790998212635563
LattesID_1940847687967396,LattesID_9790998212635563
LattesID_3806773278645651,LattesID_9790998212635563
LattesID_1935005171482598,LattesID_9790998212635563
LattesID_5188648940574841,LattesID_9790998212635563
LattesID_3635285186460560,LattesID_9790998212635563
LattesID_1490242261514322,LattesID_9790998212635563
LattesID_9577160925353374,LattesID_9790998212635563
LattesID_5594083269084362,LattesID_9790998212635563
LattesID_1421315316689532,LattesID_9790998212635563
LattesID_8609725172546446,LattesID_9790998212635563
LattesID_6579773947431035,LattesID_9790998212635563
LattesID_2785815513352441,LattesID_9790998212635563
LattesID_3192797452693362,LattesID_9790998212635563
LattesID_3104434743632468,LattesID_9790998212635563
LattesID_3047552632852189,LattesID_9790998212635563
LattesID_8192619858868470,LattesID_9790998212635563
LattesID_5036313048431959,LattesID_9790998212635563
LattesID_6952074260823163,LattesID_9790998212635563
LattesID_8540731737607758,LattesID_9790998212635563
LattesID_8379874680318970,LattesID_9790998212635563
LattesID_1135313721212228,LattesID_9790998212635563
LattesID_952334797289381,LattesID_9790998212635563
LattesID_1681464382288580,LattesID_9790998212635563
LattesID_1608820957330714,LattesID_9790998212635563
LattesID_3266888433031588,LattesID_9790998212635563
LattesID_8902743566245213,LattesID_9790998212635563
LattesID_952733042716946,LattesID_9790998212635563
LattesID_4663338735179144,LattesID_9790998212635563
LattesID_7685033230683600,LattesID_9790998212635563
LattesID_7221604923406750,LattesID_9790998212635563
LattesID_3393495232279528,LattesID_9790998212635563
LattesID_3280853106796880,LattesID_9705001233749286
LattesID_7916422859401478,LattesID_9705001233749286
LattesID_6689407322655728,LattesID_9705001233749286
LattesID_9086482576888864,LattesID_9705001233749286
LattesID_3394063055356307,LattesID_9705001233749286
LattesID_8164531123717139,LattesID_9705001233749286
LattesID_2012823555407143,LattesID_9705001233749286
LattesID_7339097514097938,LattesID_9705001233749286
LattesID_3765872088291295,LattesID_9705001233749286
LattesID_4662413387967095,LattesID_9705001233749286
LattesID_274452253165044,LattesID_9705001233749286
LattesID_7616326199231946,LattesID_9705001233749286
LattesID_8529815693006546,LattesID_9705001233749286
LattesID_5914170779236906,LattesID_9705001233749286
LattesID_6615561298825181,LattesID_9705001233749286
LattesID_9595940897662540,LattesID_9705001233749286
LattesID_932950760001512,LattesID_9705001233749286
LattesID_2217949943647600,LattesID_9705001233749286
LattesID_2381782879955327,LattesID_9783292465422902
LattesID_4060263415237229,LattesID_9783292465422902
LattesID_3280302693405113,LattesID_9783292465422902
LattesID_9314020351211704,LattesID_9783292465422902
LattesID_6045470959652684,LattesID_9783292465422902
LattesID_7402487036410294,LattesID_9783292465422902
LattesID_9222298713123038,LattesID_9783292465422902
LattesID_9824620229898780,LattesID_9783292465422902
LattesID_3417361134280698,LattesID_9783292465422902
LattesID_5527280837356328,LattesID_9783292465422902
LattesID_5861275513360127,LattesID_9783292465422902
LattesID_906575999212819,LattesID_9783292465422902
LattesID_4972768856823025,LattesID_9783292465422902
LattesID_8291056576728240,LattesID_9783292465422902
LattesID_9442417241747660,LattesID_9783292465422902
LattesID_9253473686495980,LattesID_9783292465422902
LattesID_8258091938088995,LattesID_9783292465422902
LattesID_3960407456169581,LattesID_9783292465422902
LattesID_3247528362269595,LattesID_9783292465422902
LattesID_3533326565268124,LattesID_9783292465422902
LattesID_2108724279920108,LattesID_9783292465422902
LattesID_5472137240242094,LattesID_9783292465422902
LattesID_6050271311748487,LattesID_9783292465422902
LattesID_7709859860474826,LattesID_9783292465422902
LattesID_6234141909588262,LattesID_9783292465422902
LattesID_3037263625761342,LattesID_9783292465422902
LattesID_8865836949700771,LattesID_9783292465422902
LattesID_6690513714981354,LattesID_9783292465422902
LattesID_8268484475677530,LattesID_9783292465422902
LattesID_8074343308903576,LattesID_9783292465422902
LattesID_7643665201125488,LattesID_9783292465422902
LattesID_4074629083782660,LattesID_9783292465422902
LattesID_4603035287575568,LattesID_9783292465422902
LattesID_8051251916562834,LattesID_9756414550075565
LattesID_5753822449760334,LattesID_9756414550075565
LattesID_5964872913650023,LattesID_9756414550075565
LattesID_6678529158413250,LattesID_9756414550075565
LattesID_2634117055665131,LattesID_9756414550075565
LattesID_174457122052006,LattesID_9753854726358178
LattesID_3721878860160588,LattesID_9753854726358178
LattesID_7790942038234285,LattesID_9753854726358178
LattesID_3566967779518698,LattesID_9753854726358178
LattesID_9769322528393076,LattesID_9753854726358178
LattesID_2804502345258044,LattesID_9753854726358178
LattesID_9097218010288556,LattesID_9753854726358178
LattesID_9977003531319616,LattesID_9753854726358178
LattesID_4505475962634996,LattesID_9753854726358178
LattesID_7309812583995422,LattesID_9753854726358178
LattesID_6590278892986720,LattesID_9753854726358178
LattesID_8840206985549923,LattesID_9753854726358178
LattesID_904390289522407,LattesID_9753854726358178
LattesID_5981786072688476,LattesID_9741649526799543
LattesID_5413510714020768,LattesID_9741649526799543
LattesID_4124569851300587,LattesID_9741649526799543
LattesID_1529058411363549,LattesID_9741649526799543
LattesID_7555359719591587,LattesID_9741649526799543
LattesID_770971259486056,LattesID_9741649526799543
LattesID_7866199542975888,LattesID_9741649526799543
LattesID_328325908764063,LattesID_9741649526799543
LattesID_2695495953828652,LattesID_9741649526799543
LattesID_9729671515861786,LattesID_9741649526799543
LattesID_9004868442322214,LattesID_9741649526799543
LattesID_517423044975441,LattesID_9741649526799543
LattesID_570591144634618,LattesID_9745937989094036
LattesID_4222195788517395,LattesID_9745937989094036
LattesID_7023375885570338,LattesID_9745937989094036
LattesID_7237030186194090,LattesID_9745937989094036
LattesID_2135353479842503,LattesID_9745937989094036
LattesID_7634376056035434,LattesID_9745937989094036
LattesID_2708354422178489,LattesID_9745937989094036
LattesID_5369057072666585,LattesID_9745937989094036
LattesID_8374444110347392,LattesID_9745937989094036
LattesID_539092414572492,LattesID_9745937989094036
LattesID_9602595921182966,LattesID_9745937989094036
LattesID_1049532071774598,LattesID_9745937989094036
LattesID_9289240643258446,LattesID_9745937989094036
LattesID_1813724965562176,LattesID_9745937989094036
LattesID_8522747749187502,LattesID_9745937989094036
LattesID_3113388968197647,LattesID_9745937989094036
LattesID_2588224608722394,LattesID_9745937989094036
LattesID_7054209255136056,LattesID_9745937989094036
LattesID_2442224050349612,LattesID_9745937989094036
LattesID_3124814181996850,LattesID_9745937989094036
LattesID_2768778643680958,LattesID_9745937989094036
LattesID_208463113972228,LattesID_9745937989094036
LattesID_965814837574508,LattesID_9745937989094036
LattesID_6539129169310306,LattesID_9745937989094036
LattesID_4598958786544738,LattesID_9745937989094036
LattesID_5165424023698579,LattesID_9745937989094036
LattesID_4465376757742409,LattesID_9745937989094036
LattesID_5710920004466372,LattesID_9745937989094036
LattesID_9276635214661348,LattesID_9745937989094036
LattesID_4407912684358865,LattesID_9745937989094036
LattesID_3277723105321597,LattesID_9745937989094036
LattesID_6921657995121058,LattesID_9745937989094036
LattesID_3381678604898700,LattesID_9745937989094036
LattesID_5736232162661864,LattesID_9745937989094036
LattesID_2202012189828986,LattesID_9745937989094036
LattesID_3383945678744638,LattesID_9745937989094036
LattesID_5002585522825063,LattesID_9745937989094036
LattesID_9428438325920720,LattesID_9745937989094036
LattesID_7579894088999424,LattesID_9745937989094036
LattesID_3484076992522041,LattesID_9745937989094036
LattesID_4773760317097144,LattesID_9745937989094036
LattesID_1980422944903911,LattesID_9745937989094036
LattesID_488653681110632,LattesID_9745937989094036
LattesID_6196107635354190,LattesID_9709038244305541
LattesID_4488091125310152,LattesID_9709038244305541
LattesID_6561689009936954,LattesID_9709038244305541
LattesID_2681824853395839,LattesID_9709038244305541
LattesID_7725639987867898,LattesID_9709038244305541
LattesID_3778195575108949,LattesID_9709038244305541
LattesID_3211575883326523,LattesID_9709038244305541
LattesID_3829243831039223,LattesID_9709038244305541
LattesID_1691018735203125,LattesID_9709038244305541
LattesID_4991428802686665,LattesID_9709038244305541
LattesID_1228751428895389,LattesID_9709038244305541
LattesID_4029358078795185,LattesID_9735321541608879
LattesID_4105914402141877,LattesID_9735321541608879
LattesID_6472726703251765,LattesID_9735321541608879
LattesID_1761143329970287,LattesID_9735321541608879
LattesID_9527216328718648,LattesID_9735321541608879
LattesID_7002299695789186,LattesID_9735321541608879
LattesID_9458896774790776,LattesID_9735321541608879
LattesID_6718275477389123,LattesID_9724832203454429
LattesID_7966976890902557,LattesID_9724832203454429
LattesID_8441314762645416,LattesID_9724832203454429
LattesID_546575501176174,LattesID_9724832203454429
LattesID_7637766841360907,LattesID_9724832203454429
LattesID_3767036461811243,LattesID_9724832203454429
LattesID_3245441653950953,LattesID_9724832203454429
LattesID_6022465145297496,LattesID_9724832203454429
LattesID_8362960660141822,LattesID_9724832203454429
LattesID_7039717557789777,LattesID_9724832203454429
LattesID_1863488590635648,LattesID_9724832203454429
LattesID_2533278253594929,LattesID_9724832203454429
LattesID_4088290382149596,LattesID_9724832203454429
LattesID_4540441062738493,LattesID_9724832203454429
LattesID_4043918807885399,LattesID_9724832203454429
LattesID_1240552508330989,LattesID_9724832203454429
LattesID_2588153349483359,LattesID_9724832203454429
LattesID_6202662458691728,LattesID_9724832203454429
LattesID_3954743975371531,LattesID_9724832203454429
LattesID_5444824339541677,LattesID_9724832203454429
LattesID_4253795392432161,LattesID_9724832203454429
LattesID_9930236087132470,LattesID_9724832203454429
LattesID_6049640535606752,LattesID_9724832203454429
LattesID_2405722768593727,LattesID_9724832203454429
LattesID_7114090005053935,LattesID_9724832203454429
LattesID_9702014055794664,LattesID_9724832203454429
LattesID_1439077301368776,LattesID_9724832203454429
LattesID_2271288418548189,LattesID_9724832203454429
LattesID_99506135865599,LattesID_9745845064013172
LattesID_1859655297732667,LattesID_9745845064013172
LattesID_6481909544754185,LattesID_9745845064013172
LattesID_7022849614714429,LattesID_9745845064013172
LattesID_1033155673874047,LattesID_9745845064013172
LattesID_7330176901989267,LattesID_9745845064013172
LattesID_2857582259271607,LattesID_9745845064013172
LattesID_6576246134706450,LattesID_9745845064013172
LattesID_5656171657685679,LattesID_9745845064013172
LattesID_6014764290862735,LattesID_9745845064013172
LattesID_1263369037334927,LattesID_9745845064013172
LattesID_1293171749775971,LattesID_9745845064013172
LattesID_6020383884016036,LattesID_9745845064013172
LattesID_4830049549767716,LattesID_9745845064013172
LattesID_6363454372930911,LattesID_9745845064013172
LattesID_3269518216317369,LattesID_9745845064013172
LattesID_8092398102384904,LattesID_9745845064013172
LattesID_2980196543332607,LattesID_9745845064013172
LattesID_2975288024260320,LattesID_9745845064013172
LattesID_3450287689362250,LattesID_9745845064013172
LattesID_2547445604339888,LattesID_9745845064013172
LattesID_2749024079908735,LattesID_9745845064013172
LattesID_4554730967651185,LattesID_9745845064013172
LattesID_956231472663848,LattesID_9745845064013172
LattesID_311610683492417,LattesID_9745845064013172
LattesID_6384584564585063,LattesID_9745845064013172
LattesID_1834137432896072,LattesID_9745845064013172
LattesID_8884696501382310,LattesID_9745845064013172
LattesID_2187256941320924,LattesID_9745845064013172
LattesID_4095187669845473,LattesID_9745845064013172
LattesID_2855980539505619,LattesID_9745845064013172
LattesID_7375286161719016,LattesID_9745845064013172
LattesID_3858781336467124,LattesID_9724560887352587
LattesID_3514908486120153,LattesID_9724560887352587
LattesID_6802254441524805,LattesID_9724560887352587
LattesID_9961416889086112,LattesID_9724560887352587
LattesID_1208012079632591,LattesID_9724560887352587
LattesID_2484421130896745,LattesID_9724560887352587
LattesID_9825127320292732,LattesID_9724560887352587
LattesID_823083543457220,LattesID_9724560887352587
LattesID_837502001376499,LattesID_9724560887352587
LattesID_8127832478919018,LattesID_9724560887352587
LattesID_1578735389661889,LattesID_9724560887352587
LattesID_4384161991828176,LattesID_9724560887352587
LattesID_8830429960630659,LattesID_9724560887352587
LattesID_1755931062784563,LattesID_9799832789400715
LattesID_5551689367430817,LattesID_9799832789400715
LattesID_581665328027018,LattesID_9799832789400715
LattesID_5220304160127322,LattesID_9799832789400715
LattesID_6594575609755331,LattesID_9799832789400715
LattesID_4099512162149364,LattesID_9799832789400715
LattesID_1185207428194879,LattesID_9799832789400715
LattesID_84326186119353,LattesID_9799832789400715
LattesID_9269109722427400,LattesID_9727238483923544
LattesID_9493926797034364,LattesID_9718361385144600
LattesID_9875395410220902,LattesID_9718361385144600
LattesID_5979284749383334,LattesID_9718361385144600
LattesID_3177110078960884,LattesID_9718361385144600
LattesID_3861476883902305,LattesID_9718361385144600
LattesID_8275287625616566,LattesID_9718361385144600
LattesID_5183074857124292,LattesID_9718361385144600
LattesID_7361011036399491,LattesID_9718361385144600
LattesID_9536281222660880,LattesID_9718361385144600
LattesID_1622792838218476,LattesID_9718361385144600
LattesID_7308781514613006,LattesID_9718361385144600
LattesID_9398824475970332,LattesID_9718361385144600
LattesID_1505497340862943,LattesID_9718361385144600
LattesID_3471622972891070,LattesID_9718361385144600
LattesID_623628118444681,LattesID_9718361385144600
LattesID_3412621727707540,LattesID_9780152961984560
LattesID_165098232296847,LattesID_9780152961984560
LattesID_9903118094915444,LattesID_9780152961984560
LattesID_7118671444743890,LattesID_9780152961984560
LattesID_1742228507350916,LattesID_9780152961984560
LattesID_1068677995575687,LattesID_9780152961984560
LattesID_4308047480661281,LattesID_9780152961984560
LattesID_7175941406713144,LattesID_9780152961984560
LattesID_3256206840183387,LattesID_9780152961984560
LattesID_5981556354154490,LattesID_9780152961984560
LattesID_5063986832651624,LattesID_9780152961984560
LattesID_7315754046339677,LattesID_9780152961984560
LattesID_8293186868924451,LattesID_9780152961984560
LattesID_434427459674386,LattesID_9780152961984560
LattesID_4527260452977163,LattesID_9780152961984560
LattesID_8476745308059736,LattesID_9780152961984560
LattesID_4325321814592487,LattesID_9780152961984560
LattesID_7636140816886845,LattesID_9780152961984560
LattesID_6046905655021834,LattesID_9780152961984560
LattesID_2299064062958453,LattesID_9780152961984560
LattesID_2192800766587906,LattesID_9780152961984560
LattesID_3310886022986158,LattesID_9780152961984560
LattesID_6067820905165805,LattesID_9780152961984560
LattesID_6334484586597769,LattesID_9780152961984560
LattesID_9356834700559570,LattesID_9780152961984560
LattesID_6756231696907166,LattesID_9780152961984560
LattesID_2315285701252146,LattesID_9805750143746944
LattesID_8893207933480437,LattesID_9805750143746944
LattesID_6562834803113530,LattesID_9805750143746944
LattesID_1045712075318804,LattesID_9805750143746944
LattesID_2461808245854171,LattesID_9840759640842299
LattesID_1471432563506193,LattesID_9840759640842299
LattesID_9216236348410986,LattesID_9840759640842299
LattesID_6126296380583649,LattesID_9840759640842299
LattesID_3532895753681553,LattesID_9840759640842299
LattesID_4295384125347429,LattesID_9840759640842299
LattesID_2155234554770420,LattesID_9840759640842299
LattesID_4831117141111370,LattesID_9840759640842299
LattesID_9090502635298372,LattesID_9840759640842299
LattesID_8273013273490355,LattesID_9840759640842299
LattesID_1175464822052393,LattesID_9840759640842299
LattesID_7023647412214405,LattesID_9840759640842299
LattesID_7434663488205538,LattesID_9840759640842299
LattesID_2871558777519200,LattesID_9840759640842299
LattesID_6956968845038843,LattesID_9840759640842299
LattesID_8201805132981288,LattesID_9840759640842299
LattesID_6047184744431931,LattesID_9840759640842299
LattesID_9522811596351112,LattesID_9840759640842299
LattesID_7979345517691427,LattesID_9840759640842299
LattesID_380237710168437,LattesID_9840759640842299
LattesID_1346131321148617,LattesID_9840759640842299
LattesID_304271846229471,LattesID_9840759640842299
LattesID_9339322832546450,LattesID_9890260144844047
LattesID_446152899081719,LattesID_9890260144844047
LattesID_9955537088824692,LattesID_9890260144844047
LattesID_4461273355568982,LattesID_9890260144844047
LattesID_7340736676138238,LattesID_9890260144844047
LattesID_6014465848788018,LattesID_9890260144844047
LattesID_9572346885336182,LattesID_9890260144844047
LattesID_8794441658476782,LattesID_9890260144844047
LattesID_7776890123414656,LattesID_9890260144844047
LattesID_2496938258088945,LattesID_9890260144844047
LattesID_5755903433366843,LattesID_9890260144844047
LattesID_3720386139686468,LattesID_9890260144844047
LattesID_3824006831436172,LattesID_9890260144844047
LattesID_6387929896227408,LattesID_9890260144844047
LattesID_1700440377013157,LattesID_9890260144844047
LattesID_9678441166661152,LattesID_9890260144844047
LattesID_4336219938850643,LattesID_9890260144844047
LattesID_6577405976489740,LattesID_9890260144844047
LattesID_9233304498926392,LattesID_9890260144844047
LattesID_6190943593341089,LattesID_9890260144844047
LattesID_7713975154317808,LattesID_9890260144844047
LattesID_8827654439425320,LattesID_9890260144844047
LattesID_2216480733872700,LattesID_9890260144844047
LattesID_4013438197275949,LattesID_9890260144844047
LattesID_4138131612948593,LattesID_9890260144844047
LattesID_8621490090221614,LattesID_9890260144844047
LattesID_5753064419913504,LattesID_9890260144844047
LattesID_257591261240305,LattesID_9893612181758615
LattesID_8634132437501861,LattesID_9893612181758615
LattesID_1664094500114045,LattesID_9893612181758615
LattesID_6176562036075079,LattesID_9893612181758615
LattesID_1834252739566142,LattesID_9893612181758615
LattesID_7704509599648314,LattesID_9893612181758615
LattesID_5562827354306127,LattesID_9893612181758615
LattesID_7089724930863578,LattesID_9893612181758615
LattesID_2020742498984612,LattesID_9893612181758615
LattesID_356788787666898,LattesID_9893612181758615
LattesID_6826511824160198,LattesID_9893612181758615
LattesID_4546951724804038,LattesID_9893612181758615
LattesID_5860536141624687,LattesID_9893612181758615
LattesID_690511522026814,LattesID_9893612181758615
LattesID_8666068677634726,LattesID_9893612181758615
LattesID_2590045000872129,LattesID_9893612181758615
LattesID_854368325294881,LattesID_9893612181758615
LattesID_3460960950722416,LattesID_9893612181758615
LattesID_8616979454886083,LattesID_9893612181758615
LattesID_6180539565894146,LattesID_9893612181758615
LattesID_8119203776737597,LattesID_9893612181758615
LattesID_240357617115266,LattesID_9893612181758615
LattesID_2691545329587424,LattesID_9893612181758615
LattesID_2556917718449190,LattesID_9893612181758615
LattesID_3773892676183244,LattesID_9893612181758615
LattesID_9183131054332344,LattesID_9893612181758615
LattesID_8472990021415381,LattesID_9893612181758615
LattesID_4713577732555733,LattesID_9821938265591545
LattesID_8844076703503118,LattesID_9821938265591545
LattesID_3688232976487407,LattesID_9821938265591545
LattesID_3494763990141837,LattesID_9821938265591545
LattesID_6265820955729767,LattesID_9821938265591545
LattesID_1493338457787872,LattesID_9821938265591545
LattesID_1959760312879698,LattesID_9821938265591545
LattesID_4112369161085984,LattesID_9821938265591545
LattesID_967468447941793,LattesID_9821938265591545
LattesID_8767191975131395,LattesID_9821938265591545
LattesID_564179065547508,LattesID_9821938265591545
LattesID_9413763133647340,LattesID_9805647108156583
LattesID_323702978060687,LattesID_9805647108156583
LattesID_1113069509372599,LattesID_9805647108156583
LattesID_3654682100318771,LattesID_9805647108156583
LattesID_3074970732426842,LattesID_9805647108156583
LattesID_146252718472636,LattesID_9805647108156583
LattesID_9848031991949790,LattesID_9805647108156583
LattesID_2089292179790603,LattesID_9805647108156583
LattesID_255129146257852,LattesID_9805647108156583
LattesID_2469638959423651,LattesID_9805647108156583
LattesID_5364437916631071,LattesID_9805647108156583
LattesID_8010699782661690,LattesID_9805647108156583
LattesID_3547448411119619,LattesID_9805647108156583
LattesID_2824016635686782,LattesID_9805647108156583
LattesID_9455905195059736,LattesID_9805647108156583
LattesID_9860717809502990,LattesID_9805647108156583
LattesID_7496500321002933,LattesID_9805647108156583
LattesID_5103972623779339,LattesID_9805647108156583
LattesID_9002913812550538,LattesID_9859511150127352
LattesID_5836924477158434,LattesID_9859511150127352
LattesID_7608012279034216,LattesID_9859511150127352
LattesID_8738224660850802,LattesID_9859511150127352
LattesID_5529686400303269,LattesID_9859511150127352
LattesID_6338259132002242,LattesID_9859511150127352
LattesID_5696916583402031,LattesID_9859511150127352
LattesID_2136213437415738,LattesID_9859511150127352
LattesID_8093960565777488,LattesID_9859511150127352
LattesID_6301014615405943,LattesID_9859511150127352
LattesID_5716865172298056,LattesID_9859511150127352
LattesID_696982493270119,LattesID_9859511150127352
LattesID_694700754100102,LattesID_9859511150127352
LattesID_753929653292226,LattesID_9859511150127352
LattesID_8460084489350331,LattesID_9859511150127352
LattesID_2202271755202776,LattesID_9859511150127352
LattesID_5883175369406418,LattesID_9859511150127352
LattesID_7530356469250285,LattesID_9859511150127352
LattesID_735440101486980,LattesID_9859511150127352
LattesID_1754802716191246,LattesID_9859511150127352
LattesID_659794105187956,LattesID_9859511150127352
LattesID_1033677990851711,LattesID_9859511150127352
LattesID_4288097891263021,LattesID_9859511150127352
LattesID_7811598215164818,LattesID_9859511150127352
LattesID_2351119747334295,LattesID_9859511150127352
LattesID_1936423890437900,LattesID_9859511150127352
LattesID_4012109253277497,LattesID_9859511150127352
LattesID_4471473418081046,LattesID_9859511150127352
LattesID_2399538664466962,LattesID_9859511150127352
LattesID_119921893319093,LattesID_9859511150127352
LattesID_136176117453948,LattesID_9859511150127352
LattesID_4831231591433865,LattesID_9859511150127352
LattesID_6458254104329870,LattesID_9859511150127352
LattesID_7257387573812427,LattesID_9859511150127352
LattesID_5832450438426945,LattesID_9859511150127352
LattesID_1024922713562323,LattesID_9859511150127352
LattesID_6663688940710477,LattesID_9859511150127352
LattesID_9942257161669428,LattesID_9859511150127352
LattesID_6222512631104153,LattesID_9859511150127352
LattesID_9050255320408212,LattesID_9831205224076878
LattesID_3122556782485068,LattesID_9831205224076878
LattesID_8899858408350805,LattesID_9831205224076878
LattesID_8745873174888115,LattesID_9831205224076878
LattesID_2109982616159850,LattesID_9825216298293527
LattesID_8103292042759981,LattesID_9825216298293527
LattesID_4965154664130590,LattesID_9825216298293527
LattesID_3459861292269888,LattesID_9825216298293527
LattesID_6813300906438197,LattesID_9825216298293527
LattesID_5551666816241866,LattesID_9825216298293527
LattesID_5797420235962968,LattesID_9825216298293527
LattesID_5000846050506827,LattesID_9825216298293527
LattesID_7191677993572670,LattesID_9825216298293527
LattesID_5155720515373744,LattesID_9825216298293527
LattesID_5308399471040764,LattesID_9825216298293527
LattesID_7906247778556474,LattesID_9870663748100803
LattesID_33697204076122,LattesID_9870663748100803
LattesID_8985375427502338,LattesID_9870663748100803
LattesID_5416828170645829,LattesID_9870663748100803
LattesID_4717966716103231,LattesID_9870663748100803
LattesID_5972912943623242,LattesID_9870663748100803
LattesID_526244344479754,LattesID_9870663748100803
LattesID_2846769353249747,LattesID_9870663748100803
LattesID_9891789172274484,LattesID_9870663748100803
LattesID_9847992552098284,LattesID_9870663748100803
LattesID_3554785377901163,LattesID_9870663748100803
LattesID_7592849232176221,LattesID_9870663748100803
LattesID_5018122822281130,LattesID_9870663748100803
LattesID_1771555403244332,LattesID_9870663748100803
LattesID_8486678413395054,LattesID_9870663748100803
LattesID_6430488298350202,LattesID_9870663748100803
LattesID_3370353336722786,LattesID_9870663748100803
LattesID_1986202248313159,LattesID_9870663748100803
LattesID_5971935450697057,LattesID_9870663748100803
LattesID_2627016556408011,LattesID_9870663748100803
LattesID_8724709973868234,LattesID_9870663748100803
LattesID_1298448310636814,LattesID_9870663748100803
LattesID_8255454896527419,LattesID_9870663748100803
LattesID_8745385088155883,LattesID_9870663748100803
LattesID_9707741784678106,LattesID_9870663748100803
LattesID_1036809495195459,LattesID_9870663748100803
LattesID_9773387430732644,LattesID_9870663748100803
LattesID_5999856120645214,LattesID_9870663748100803
LattesID_7464248606770642,LattesID_9870663748100803
LattesID_7819870529136288,LattesID_9870663748100803
LattesID_9928230433243594,LattesID_9870663748100803
LattesID_2908958552233469,LattesID_9870663748100803
LattesID_2701644897052368,LattesID_9870663748100803
LattesID_4442776993646395,LattesID_9870663748100803
LattesID_4497510101656865,LattesID_9870663748100803
LattesID_4898877537129529,LattesID_9870663748100803
LattesID_322982928721139,LattesID_9860968235125158
LattesID_4753833366831321,LattesID_9860968235125158
LattesID_9325891086560156,LattesID_9860968235125158
LattesID_7695229900513101,LattesID_9860968235125158
LattesID_2970081731716860,LattesID_9860968235125158
LattesID_5037849033331311,LattesID_9860968235125158
LattesID_4554614647627731,LattesID_9860968235125158
LattesID_5300823233120534,LattesID_9860968235125158
LattesID_7488315900187725,LattesID_9860968235125158
LattesID_7697469913777054,LattesID_9860968235125158
LattesID_6039489480109627,LattesID_9860968235125158
LattesID_8588738376541558,LattesID_9860968235125158
LattesID_4324359443468669,LattesID_9860968235125158
LattesID_4191596906550071,LattesID_9860968235125158
LattesID_3351970113737402,LattesID_9860968235125158
LattesID_6471995708399791,LattesID_9860968235125158
LattesID_64354583300117,LattesID_9860968235125158
LattesID_5949517923473415,LattesID_9860968235125158
LattesID_1281429324035947,LattesID_9860968235125158
LattesID_7235944237514478,LattesID_9860968235125158
LattesID_3687875495297877,LattesID_9860968235125158
LattesID_1298107090969191,LattesID_9860968235125158
LattesID_2826544472000341,LattesID_9860968235125158
LattesID_3282029081601831,LattesID_9860968235125158
LattesID_767804899416922,LattesID_9860968235125158
LattesID_3382417537832158,LattesID_9860968235125158
LattesID_7443970305452890,LattesID_9860968235125158
LattesID_3264355432453212,LattesID_9860968235125158
LattesID_3672225160511483,LattesID_9860968235125158
LattesID_398913252523086,LattesID_9860968235125158
